央视,#genre#
海绵宝宝,http://43.138.170.29:35455/douyu/7528160

东部地方台,#genre#
#江苏 上海 福建
新闻综合,http://61.173.95.145:4022/udp/239.45.3.209:5140
都市频道,http://61.173.95.145:4022/udp/239.45.3.236:5140
浦东频道,http://61.173.95.145:4022/udp/239.45.3.248:5140
崇明频道,http://61.173.95.145:4022/udp/239.45.1.54:5140
嘉定频道,http://61.173.95.145:4022/udp/239.45.3.185:5140
上海ICS,http://61.173.95.145:4022/udp/239.45.1.127:5140
上海新闻,http://61.173.95.145:4022/udp/239.45.3.209:5140
都市频道,http://61.173.95.145:4022/udp/239.45.3.236:5140
五星体育,http://61.173.95.145:4022/udp/239.45.3.210:5140
上海ICS,http://61.173.95.145:4022/udp/239.45.1.127:5140
上海娱乐,http://180.167.104.105:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
上海娱乐,http://61.170.164.195:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
上海电视剧,http://61.170.164.195:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
上海艺术人生,http://61.170.164.195:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
浦东频道,http://61.173.95.145:4022/udp/239.45.3.248:5140
崇明频道,http://61.173.95.145:4022/udp/239.45.1.54:5140
嘉定频道,http://61.173.95.145:4022/udp/239.45.3.185:5140
江苏城市,http://58.209.253.230:8888/rtp/239.49.9.35:6000
江苏综艺,http://58.209.253.230:8888/rtp/239.49.9.36:6000
江苏体育,http://58.209.253.230:8888/rtp/239.49.9.37:6000
江苏影视,http://58.209.253.230:8888/rtp/239.49.9.38:6000
江苏新闻,http://58.209.253.230:8888/rtp/239.49.9.40:6000
江苏教育,http://58.209.253.230:8888/rtp/239.49.9.42:6000
江苏导视,http://58.209.253.230:8888/rtp/239.49.8.150:6000
江苏国际,http://58.209.253.230:8888/rtp/239.49.1.23:6000
苏州新闻,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州生活,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州资讯,http://58.209.253.230:8888/rtp/239.49.8.194:6000
浦东频道,http://180.167.104.105:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
上海ICS,http://180.167.104.105:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
江苏体育,http://221.226.4.10:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
江苏体育,http://49.87.154.246:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
江苏新闻,http://221.226.4.10:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://221.226.4.10:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://222.185.245.194:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://58.210.60.226:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://222.92.7.170:3333/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://49.87.154.246:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
江苏影视,http://221.226.4.10:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://221.226.4.10:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://222.185.245.194:9901/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://58.210.60.226:9901/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://222.92.7.170:3333/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0
苏州资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
江苏城市,http://58.209.253.230:8888/rtp/239.49.1.17:6000
江苏综艺,http://58.209.253.230:8888/rtp/239.49.1.18:6000
江苏体育,http://58.209.253.230:8888/rtp/239.49.1.19:6000
江苏影视,http://58.209.253.230:8888/rtp/239.49.1.20:6000
江苏新闻,http://58.209.253.230:8888/rtp/239.49.1.22:6000
江苏教育,http://58.209.253.230:8888/rtp/239.49.1.25:6000
江苏城市,http://58.209.253.230:8888/rtp/239.49.9.35:6000
江苏综艺,http://58.209.253.230:8888/rtp/239.49.9.36:6000
江苏体育,http://58.209.253.230:8888/rtp/239.49.9.37:6000
江苏影视,http://58.209.253.230:8888/rtp/239.49.9.38:6000
江苏新闻,http://58.209.253.230:8888/rtp/239.49.9.40:6000
江苏导视,http://58.209.253.230:8888/rtp/239.49.8.150:6000
江苏教育,http://58.209.253.230:8888/rtp/239.49.9.42:6000
江苏新闻,http://58.209.253.230:8888/rtp/239.49.1.22:6000
江苏国际,http://58.209.253.230:8888/rtp/239.49.1.23:6000
南京科教,http://58.209.253.230:8888/rtp/239.49.1.27:6000
南京生活,http://58.209.253.230:8888/rtp/239.49.1.28:6000
南京新闻,http://58.209.253.230:8888/rtp/239.49.9.3:6000
南京十八,http://58.209.253.230:8888/rtp/239.49.9.4:6000
盱眙新闻,http://58.209.253.230:8888/rtp/239.49.9.18:6000
沛县新闻,http://58.209.253.230:8888/rtp/239.49.9.19:6000
泰州新闻,http://58.209.253.230:8888/rtp/239.49.9.20:6000
徐州新闻,http://58.209.253.230:8888/rtp/239.49.9.45:6000
淮安综合,http://58.209.253.230:8888/rtp/239.49.9.46:6000
泗洪综合,http://58.209.253.230:8888/rtp/239.49.9.47:6000
东海新闻,http://58.209.253.230:8888/rtp/239.49.9.48:6000
淮安影视,http://58.209.253.230:8888/rtp/239.49.1.95:6000
淮安公共,http://58.209.253.230:8888/rtp/239.49.1.96:6000
淮安综合,http://58.209.253.230:8888/rtp/239.49.1.97:6000
宿豫综合,http://58.209.253.230:8888/rtp/239.49.1.98:6000
泰州经济,http://58.209.253.230:8888/rtp/239.49.1.100:6000
泰州影视,http://58.209.253.230:8888/rtp/239.49.1.101:6000
测试信号,http://58.209.253.230:8888/rtp/239.49.1.102:6000
泗阳综合,http://58.209.253.230:8888/rtp/239.49.1.103:6000
徐州公共,http://58.209.253.230:8888/rtp/239.49.1.105:6000
徐州影视,http://58.209.253.230:8888/rtp/239.49.1.106:6000
徐州经济,http://58.209.253.230:8888/rtp/239.49.1.107:6000
徐州综合,http://58.209.253.230:8888/rtp/239.49.1.108:6000
沭阳综合,http://58.209.253.230:8888/rtp/239.49.1.117:6000
宿迁公共,http://58.209.253.230:8888/rtp/239.49.1.123:6000
泗洪综合,http://58.209.253.230:8888/rtp/239.49.1.125:6000
常州公共,http://58.209.253.230:8888/rtp/239.49.1.131:6000
常州生活,http://58.209.253.230:8888/rtp/239.49.1.132:6000
常州都市,http://58.209.253.230:8888/rtp/239.49.1.133:6000
常州新闻,http://58.209.253.230:8888/rtp/239.49.1.134:6000
东海新闻,http://58.209.253.230:8888/rtp/239.49.1.136:6000
宿迁综合,http://58.209.253.230:8888/rtp/239.49.1.140:6000
响水综合,http://58.209.253.230:8888/rtp/239.49.1.141:6000
高淳综合,http://58.209.253.230:8888/rtp/239.49.1.142:6000
南京十八,http://58.209.253.230:8888/rtp/239.49.1.157:6000
南京新闻,http://58.209.253.230:8888/rtp/239.49.1.158:6000
新沂综合,http://58.209.253.230:8888/rtp/239.49.1.228:6000
邳州综合,http://58.209.253.230:8888/rtp/239.49.1.232:6000
连云新闻,http://58.209.253.230:8888/rtp/239.49.1.244:6000
连云公共,http://58.209.253.230:8888/rtp/239.49.1.245:6000
睢宁综合,http://58.209.253.230:8888/rtp/239.49.1.246:6000
赣榆综合,http://58.209.253.230:8888/rtp/239.49.1.247:6000
贾汪新闻,http://58.209.253.230:8888/rtp/239.49.8.193:6000
苏州生活,http://58.209.253.230:8888/rtp/239.49.8.194:6000
南京信息,http://58.209.253.230:8888/rtp/239.49.8.223:6000
南京影视,http://58.209.253.230:8888/rtp/239.49.8.228:6000
南京娱乐,http://58.209.253.230:8888/rtp/239.49.8.229:6000
南京少儿,http://58.209.253.230:8888/rtp/239.49.8.230:6000
南京娱乐,http://58.209.253.230:8888/rtp/239.49.8.229:6000
南京少儿,http://58.209.253.230:8888/rtp/239.49.8.230:6000
南京新闻,http://58.209.253.230:8888/rtp/239.49.9.3:6000
南京科教,http://58.209.253.230:8888/rtp/239.49.1.27:6000
南京生活,http://58.209.253.230:8888/rtp/239.49.1.28:6000
南京新闻,http://58.209.253.230:8888/rtp/239.49.1.158:6000
高淳综合,http://58.209.253.230:8888/rtp/239.49.1.142:6000
徐州新闻,http://58.209.253.230:8888/rtp/239.49.9.45:6000
泰州影视,http://58.209.253.230:8888/rtp/239.49.1.101:6000
泰州新闻,http://58.209.253.230:8888/rtp/239.49.9.20:6000
淮安综合,http://58.209.253.230:8888/rtp/239.49.9.46:6000
淮安综合,http://58.209.253.230:8888/rtp/239.49.1.97:6000
常州公共,http://58.209.253.230:8888/rtp/239.49.1.131:6000
常州生活,http://58.209.253.230:8888/rtp/239.49.1.132:6000
常州都市,http://58.209.253.230:8888/rtp/239.49.1.133:6000
常州新闻,http://58.209.253.230:8888/rtp/239.49.1.134:6000
连云新闻,http://58.209.253.230:8888/rtp/239.49.1.244:6000
连云公共,http://58.209.253.230:8888/rtp/239.49.1.245:6000
宿迁综合,http://58.209.253.230:8888/rtp/239.49.1.140:6000
宿迁公共,http://58.209.253.230:8888/rtp/239.49.1.123:6000
宿迁公共,http://58.209.253.230:8888/rtp/239.49.1.123:6000
响水综合,http://58.209.253.230:8888/rtp/239.49.1.141:6000
东海新闻,http://58.209.253.230:8888/rtp/239.49.9.48:6000
东海新闻,http://58.209.253.230:8888/rtp/239.49.1.136:6000
宿豫综合,http://58.209.253.230:8888/rtp/239.49.1.98:6000
泗阳综合,http://58.209.253.230:8888/rtp/239.49.1.103:6000
沭阳综合,http://58.209.253.230:8888/rtp/239.49.1.117:6000
泗洪综合,http://58.209.253.230:8888/rtp/239.49.9.47:6000
泗洪综合,http://58.209.253.230:8888/rtp/239.49.1.125:6000
盱眙新闻,http://58.209.253.230:8888/rtp/239.49.9.18:6000
沛县新闻,http://58.209.253.230:8888/rtp/239.49.9.19:6000
睢宁综合,http://58.209.253.230:8888/rtp/239.49.1.246:6000
赣榆综合,http://58.209.253.230:8888/rtp/239.49.1.247:6000
福建综合,http://120.41.125.130:8888/rtp/239.61.3.4:9542
福建公共频道,http://120.41.125.130:8888/rtp/239.61.2.3:8012
福建新闻,http://120.41.125.130:8888/rtp/239.61.2.4:8018
福建电视剧,http://120.41.125.130:8888/rtp/239.61.2.5:8024
福建旅游,http://120.41.125.130:8888/rtp/239.61.2.6:8030
福建经济生活,http://120.41.125.130:8888/rtp/239.61.2.7:8036
福建体育,http://120.41.125.130:8888/rtp/239.61.2.160:8948
福建少儿,http://120.41.125.130:8888/rtp/239.61.2.9:8048
福建教育频道,http://120.41.125.130:8888/rtp/239.61.2.173:9026
厦门1套,http://120.41.125.130:8888/rtp/239.61.3.55:9848
厦门2套,http://120.41.125.130:8888/rtp/239.61.3.56:9854
福建综合,http://120.41.125.130:8888/rtp/239.61.2.1:8000

西部地方台,#genre#
#内蒙 四川 重庆 甘肃
CQTV影视,http://219.151.249.199:8888/rtp/235.254.198.180:7980
CQTV社会,http://219.151.249.199:8888/rtp/235.254.198.181:7980
CQTV时尚,http://219.151.249.199:8888/rtp/235.254.198.182:7980
CQTV娱乐,http://219.151.249.199:8888/rtp/235.254.198.187:7980
CQTV公共农村,http://219.151.249.199:8888/rtp/235.254.198.186:7980
CQTV少儿,http://219.151.249.199:8888/rtp/235.254.196.214:1128
CQTV科教,http://219.151.249.199:8888/rtp/235.254.196.215:1132
CQTV新闻,http://219.151.249.199:8888/rtp/235.254.196.208:1104
CQTV影视,http://219.151.249.199:8888/rtp/235.254.196.209:1108
CQTV社会,http://219.151.249.199:8888/rtp/235.254.196.210:1112
CQTV时尚,http://219.151.249.199:8888/rtp/235.254.196.211:1116
CQTV娱乐,http://219.151.249.199:8888/rtp/235.254.196.212:1120
CQTV公共农村,http://219.151.249.199:8888/rtp/235.254.196.213:1124
CQTV新闻,http://219.151.249.199:8888/rtp/235.254.196.199:7980
CQTV移动,http://219.151.249.199:8888/rtp/235.254.196.217:1140
开县本地电视,http://219.151.249.199:8888/rtp/235.254.198.145:1870
甘肃影视,http://118.183.212.14:6868/udp/239.255.30.250:8231
甘肃少儿,http://118.183.212.14:6868/udp/239.255.30.254:8231
甘肃经济,http://118.183.212.14:6868/udp/239.255.30.253:8231
甘肃公共,http://118.183.212.14:6868/udp/239.255.30.251:8231
甘肃都市,http://118.183.212.14:6868/udp/239.255.30.252:8231
体育,http://118.183.212.14:6868/udp/239.255.29.31:8231
体育,http://118.183.212.14:6868/udp/239.255.30.115:8231
体育,http://118.183.212.14:6868/udp/239.255.30.128:8231
新闻,http://118.183.212.14:6868/udp/239.255.30.93:8231
陇上生活,http://118.183.212.14:6868/udp/239.255.30.73:8231
临夏新闻,http://118.183.212.14:6868/udp/239.255.30.107:8231
临夏文旅,http://118.183.212.14:6868/udp/239.255.30.108:8231
临夏经济,http://118.183.212.14:6868/udp/239.255.30.106:8231
YZTV,http://118.183.212.14:6868/udp/239.255.30.175:8231
内蒙经济,http://106.40.103.220:8888/udp/239.29.0.212:5000
内蒙新闻,http://106.40.103.220:8888/udp/239.29.0.208:5000
内蒙文体娱乐,http://106.40.103.220:8888/udp/239.29.0.211:5000
内蒙农牧,http://106.40.103.220:8888/udp/239.29.0.209:5000
内蒙少儿,http://106.40.103.220:8888/udp/239.29.0.207:5000
内蒙蒙语,http://106.40.103.220:8888/udp/239.29.0.210:5000
XHTV,http://106.40.103.220:8888/udp/239.29.0.187:5000
ELTV,http://106.40.103.220:8888/udp/239.29.1.113:5000
呼市都市,http://106.40.103.220:8888/udp/239.29.0.36:5000
呼市新闻,http://106.40.103.220:8888/udp/239.29.0.35:5000
呼市影视,http://106.40.103.220:8888/udp/239.29.0.37:5000
包头经济,http://106.40.103.220:8888/udp/239.29.0.204:5000
包头生活,http://106.40.103.220:8888/udp/239.29.0.112:5000
包头新闻,http://106.40.103.220:8888/udp/239.29.0.111:5000
乌海新闻,http://106.40.103.220:8888/udp/239.29.0.11:5000
乌海都市,http://106.40.103.220:8888/udp/239.29.0.12:5000
乌盟经济,http://106.40.103.220:8888/udp/239.29.0.23:5000
乌盟新闻,http://106.40.103.220:8888/udp/239.29.0.22:5000
乌盟生活,http://106.40.103.220:8888/udp/239.29.0.24:5000
 赤峰新闻,http://106.40.103.220:8888/udp/239.29.0.13:5000
赤峰经济,http://106.40.103.220:8888/udp/239.29.0.14:5000
赤峰影视,http://106.40.103.220:8888/udp/239.29.0.15:5000
兴安新闻,http://106.40.103.220:8888/udp/239.29.0.16:5000
兴安文化,http://106.40.103.220:8888/udp/239.29.0.17:5000
兴安影视,http://106.40.103.220:8888/udp/239.29.0.18:5000
通辽城市,http://106.40.103.220:8888/udp/239.29.0.42:5000
通辽新闻,http://106.40.103.220:8888/udp/239.29.0.41:5000
通辽蒙语,http://106.40.103.220:8888/udp/239.29.0.40:5000
阿拉善新闻,http://106.40.103.220:8888/udp/239.29.0.28:5000
阿拉善经济,http://106.40.103.220:8888/udp/239.29.0.29:5000
呼伦贝尔新闻,http://106.40.103.220:8888/udp/239.29.0.19:5000
呼伦贝尔文游,http://106.40.103.220:8888/udp/239.29.0.20:5000
呼伦贝尔资讯,http://106.40.103.220:8888/udp/239.29.0.21:5000
巴彦淖尔新闻,http://106.40.103.220:8888/udp/239.29.0.25:5000
巴彦淖尔经济,http://106.40.103.220:8888/udp/239.29.0.26:5000
巴彦淖尔影视,http://106.40.103.220:8888/udp/239.29.0.27:5000
鄂尔多斯新闻,http://106.40.103.220:8888/udp/239.29.0.30:5000
鄂尔多斯生活,http://106.40.103.220:8888/udp/239.29.0.32:5000
鄂尔多斯经济,http://106.40.103.220:8888/udp/239.29.0.31:5000
鄂尔多斯蒙语,http://106.40.103.220:8888/udp/239.29.0.33:5000
锡林郭勒1,http://106.40.103.220:8888/udp/239.29.0.38:5000
锡林郭勒2,http://106.40.103.220:8888/udp/239.29.0.39:5000
苏尼特左旗,http://106.40.103.220:8888/udp/239.29.0.190:5000
苏尼特右旗,http://106.40.103.220:8888/udp/239.29.0.191:5000
乌拉特前旗,http://106.40.103.220:8888/udp/239.29.0.150:5000
乌拉特中旗,http://106.40.103.220:8888/udp/239.29.0.152:5000
乌拉特后旗,http://106.40.103.220:8888/udp/239.29.0.151:5000
突泉,http://106.40.103.220:8888/udp/239.29.0.174:5000
磴口,http://106.40.103.220:8888/udp/239.29.0.156:5000
多伦,http://106.40.103.220:8888/udp/239.29.0.155:5000
杭后,http://106.40.103.220:8888/udp/239.29.0.149:5000
达茂,http://106.40.103.220:8888/udp/239.29.1.101:5000
库伦,http://106.40.103.220:8888/udp/239.29.1.100:5000
丰镇,http://106.40.103.220:8888/udp/239.29.1.103:5000
五原,http://106.40.103.220:8888/udp/239.29.0.148:5000
武川,http://106.40.103.220:8888/udp/239.29.0.182:5000
扎兰屯,http://106.40.103.220:8888/udp/239.29.1.109:5000
阿尔山,http://106.40.103.220:8888/udp/239.29.1.112:5000
阿巴嘎,http://106.40.103.220:8888/udp/239.29.0.184:5000
翁牛特,http://106.40.103.220:8888/udp/239.29.0.186:5000
托克托,http://106.40.103.220:8888/udp/239.29.0.146:5000
满洲里,http://106.40.103.220:8888/udp/239.29.0.34:5000
额济纳,http://106.40.103.220:8888/udp/239.29.0.177:5000
西乌旗,http://106.40.103.220:8888/udp/239.29.0.181:5000
阿右旗,http://106.40.103.220:8888/udp/239.29.0.175:5000
正蓝旗,http://106.40.103.220:8888/udp/239.29.0.147:5000
东乌旗,http://106.40.103.220:8888/udp/239.29.0.180:5000
土左旗,http://106.40.103.220:8888/udp/239.29.0.188:5000
太仆寺旗,http://106.40.103.220:8888/udp/239.29.0.154:5000
准格尔旗,http://106.40.103.220:8888/udp/239.29.0.192:5000
科右中旗,http://106.40.103.220:8888/udp/239.29.0.178:5000
正镶白旗,http://106.40.103.220:8888/udp/239.29.0.153:5000
扎赉特旗,http://106.40.103.220:8888/udp/239.29.0.185:5000
察右中旗,http://106.40.103.220:8888/udp/239.29.1.106:5000
喀喇沁县,http://106.40.103.220:8888/udp/239.29.1.150:5000
额尔古纳,http://106.40.103.220:8888/udp/239.29.1.132:5000
和林格尔,http://106.40.103.220:8888/udp/239.29.0.183:5000
伊金霍洛旗,http://106.40.103.220:8888/udp/239.29.1.105:5000
克什克腾旗,http://106.40.103.220:8888/udp/239.29.1.110:5000

南部地方台,#genre#
#广东 广西 湖南
湖南经视,http://175.9.140.138:8888/udp/239.76.245.116:1234
湖南都市,http://175.9.140.138:8888/udp/239.76.245.117:1234
湖南电视剧,http://175.9.140.138:8888/udp/239.76.245.118:1234
湖南娱乐,http://175.9.140.138:8888/udp/239.76.245.121:1234
湖南国际,http://175.9.140.138:8888/udp/239.76.245.124:1234
湖南公共,http://175.9.140.138:8888/udp/239.76.245.123:1234
长沙女姓,http://175.9.140.138:8888/udp/239.76.245.23:1234
长沙影视,http://175.9.140.138:8888/udp/239.76.245.204:1234
湘西综合,http://175.9.140.138:8888/udp/239.76.245.208:1234
湘西综合,http://175.9.140.138:8888/udp/239.76.245.209:1234
张家界2,http://175.9.140.138:8888/udp/239.76.245.235:1234
张家界综合,http://175.9.140.138:8888/udp/239.76.245.234:1234
长沙政法,http://175.9.140.138:8888/udp/239.76.246.122:1234
长沙新闻,http://175.9.140.138:8888/udp/239.76.246.121:1234
浏阳,http://175.9.140.138:8888/udp/239.76.248.6:1234
常德综合,http://175.9.140.138:8888/udp/239.76.248.10:1234
常德公共,http://175.9.140.138:8888/udp/239.76.248.11:1234
衡阳综合,http://175.9.140.138:8888/udp/239.76.248.13:1234
衡阳公共,http://175.9.140.138:8888/udp/239.76.248.14:1234
娄底综合,http://175.9.140.138:8888/udp/239.76.248.18:1234
娄底公共,http://175.9.140.138:8888/udp/239.76.248.19:1234
张家界综合,http://175.9.140.138:8888/udp/239.76.252.234:9000
张家界2,http://175.9.140.138:8888/udp/239.76.252.235:9000
LDETV,http://175.9.140.138:8888/udp/239.76.248.20:1234
XNXTV,http://175.9.140.138:8888/udp/239.76.248.21:1234
邵阳新闻,http://175.9.140.138:8888/udp/239.76.248.23:1234
永州新闻,http://175.9.140.138:8888/udp/239.76.248.57:1234
怀化综合,http://175.9.140.138:8888/udp/239.76.255.12:9000
湖南国际,http://175.9.140.138:8888/udp/239.76.253.102:9000
 湖南经视,http://175.9.140.138:8888/udp/239.76.253.103:9000
湖南都市,http://175.9.140.138:8888/udp/239.76.253.104:9000
湖南娱乐,http://175.9.140.138:8888/udp/239.76.253.105:9000
湖南电视剧,http://175.9.140.138:8888/udp/239.76.253.108:9000
湖南公共,http://175.9.140.138:8888/udp/239.76.253.109:9000
长沙新闻,http://175.9.140.138:8888/udp/239.76.253.121:9000
长沙政法,http://175.9.140.138:8888/udp/239.76.253.122:9000
芒果汽车,http://175.9.140.138:8888/udp/239.76.253.123:9000
长沙女姓,http://175.9.140.138:8888/udp/239.76.252.23:9000
湖南经视,http://175.9.140.138:8888/udp/239.76.252.116:9000
湖南电视剧,http://175.9.140.138:8888/udp/239.76.252.118:9000
湖南公共,http://175.9.140.138:8888/udp/239.76.252.123:9000
湖南娱乐,http://175.9.140.138:8888/udp/239.76.252.121:9000
湖南国际,http://175.9.140.138:8888/udp/239.76.252.124:9000
湖南都市,http://175.9.140.138:8888/udp/239.76.252.117:9000
湘西综合,http://175.9.140.138:8888/udp/239.76.252.208:9000
湘西公共,http://175.9.140.138:8888/udp/239.76.252.209:9000
湘西公共,http://175.9.140.138:8888/udp/239.76.252.210:9000
湖南教育,http://175.9.140.138:8888/udp/239.76.252.233:9000
海南文旅,http://223.198.13.84:9999/rtp/239.253.64.122:5140
海南文旅,http://223.198.13.84:9999/rtp/239.253.64.3:5140
海南自贸,http://223.198.13.84:9999/rtp/239.253.64.119:5140
海南自贸,http://223.198.13.84:9999/rtp/239.253.64.1:5140
海南公共,http://223.198.13.84:9999/rtp/239.253.64.14:5140
海南公共,http://223.198.13.84:9999/rtp/239.253.64.2:5140
海南少儿,http://223.198.13.84:9999/rtp/239.253.64.124:5140
海南少儿,http://223.198.13.84:9999/rtp/239.253.64.4:5140
海南新闻,http://223.198.13.84:9999/rtp/239.253.64.121:5140
